word,phonemes
POTENTIALLY,P AH T EH N SH AH L IY
RANCH,R AE N CH
CONSTRAINTS,K AH N S T R EY N T S
CROSSING,K R AO S IH NG
INCLUSIVE,IH N K L UW S IH V
DIMENSIONAL,D IH M EH N SH AH N AH L
DRUNK,D R AH NG K
CONSIDERABLE,K AH N S IH D ER AH B AH L
CRIMES,K R AY M Z
RESOLVED,R IY Z AA L V D
BYTE,B AY T
TONER,T OW N ER
NOSE,N OW Z
LATEX,L EY T EH K S
ANYMORE,EH N IY M AO R
DELHI,D EH L IY
HOLDINGS,HH OW L D IH NG Z
ALIEN,EY L IY AH N
LOCATOR,L OW K EY T ER
SELECTING,S AH L EH K T IH NG
PROCESSORS,P R AA S EH S ER Z
PANTYHOSE,P AE N T IY HH OW Z
BROKE,B R OW K
NEPAL,N AH P AO L
ZIMBABWE,Z IH M B AA B W EY
CONSTANTLY,K AA N S T AH N T L IY
BROWSING,B R AW Z IH NG
RESOLVE,R IY Z AA L V
BARCELONA,B AA R S IH L OW N AH
PRESIDENTIAL,P R EH Z IH D EH N SH AH L
TERRITORIES,T EH R AH T AO R IY Z
MELISSA,M AH L IH S AH
THESIS,TH IY S IH S
THRU,TH R UW
JEWS,JH UW Z
NYLON,N AY L AA N
PALESTINIAN,P AE L IH S T IH N IY AH N
DISCS,D IH S K S
ROCKY,R AA K IY
TRIM,T R IH M
NIGERIA,N AY JH IH R IY AH
CEILING,S IY L IH NG
PIXELS,P IH K S AH L Z
HISPANIC,HH IH S P AE N IH K
LEGISLATURE,L EH JH AH S L EY CH ER
HOSPITALITY,HH AA S P AH T AE L AH T IY
GEN,JH EH N
ANYBODY,EH N IY B AH D IY
PROCUREMENT,P R OW K Y UH R M AH N T
DIAMONDS,D AY M AH N D Z
FLEET,F L IY T
BUNCH,B AH N CH
TOTALS,T OW T AH L Z
MARRIOTT,M EH R IY AH T
SINGING,S IH NG IH NG
THEORETICAL,TH IY ER EH T IH K AH L
AFFORD,AH F AO R D
EXERCISES,EH K S ER S AY Z IH Z
STARRING,S T AA R IH NG
REFERRAL,R IH F ER AH L
SURVEILLANCE,S ER V EY L AH N S
OPTIMAL,AA P T IH M AH L
QUIT,K W IH T
DISTINCT,D IH S T IH NG K T
PROTOCOLS,P R OW T AH K AO L Z
LUNG,L AH NG
HIGHLIGHT,HH AY L AY T
SUBSTITUTE,S AH B S T AH T UW T
INCLUSION,IH N K L UW ZH AH N
HOPEFULLY,HH OW P F AH L IY
BRILLIANT,B R IH L Y AH N T
TURNER,T ER N ER
SUCKING,S AH K IH NG
REUTERS,R OY T ER Z
TI,T IY
GEL,JH EH L
TODD,T AA D
SPOKEN,S P OW K AH N
STAYED,S T EY D
CIVIC,S IH V IH K
ASSIGNMENTS,AH S AY N M AH N T S
MANUALS,M AE N Y UW AH L Z
DOUG,D AH G
SEES,S IY Z
TERMINATION,T ER M AH N EY SH AH N
SAVER,S EY V ER
THEREOF,DH EH R AH V
GRILL,G R IH L
HOUSEHOLDS,HH AW S HH OW L D Z
REDEEM,R IH D IY M
ROGERS,R AA JH ER Z
GRAIN,G R EY N
WANNA,W AA N AH
WISHES,W IH SH IH Z
BULL,B UH L
MONTGOMERY,M AA N T G AH M R IY
ARCHITECTURAL,AA R K AH T EH K CH ER AH L
LOUISVILLE,L UW IY V IH L
DEPEND,D IH P EH N D
DIFFER,D IH F ER
MACINTOSH,M AE K AH N T AO SH
MOVEMENTS,M UW V M AH N T S
RANGING,R EY N JH IH NG
MONICA,M AA N IH K AH
BREATH,B R EH TH
AMENITIES,AH M EH N AH T IY Z
COLE,K OW L
MART,M AA R T
CANDLE,K AE N D AH L
COLORED,K AH L ER D
AUTHORIZATION,AO TH ER AH Z EY SH AH N
TALE,T EY L
VERIFIED,V EH R AH F AY D
LYNN,L IH N
FORMERLY,F AO R M ER L IY
PROJECTOR,P R AA JH EH K T ER
SITUATED,S IH CH UW EY T IH D
COMPARATIVE,K AH M P AE R AH T IH V
SEEKS,S IY K S
LOVING,L AH V IH NG
STRICTLY,S T R IH K T L IY
DOCS,D AA K S
STANLEY,S T AE N L IY
PSYCHOLOGICAL,S AY K AH L AA JH IH K AH L
RETAILER,R IY T EY L ER
VITAMINS,V AY T AH M AH N Z
ELEGANT,EH L AH G AH N T
GAINS,G EY N Z
RENEWAL,R IH N UW AH L
GENEALOGY,JH IY N IY AA L AH JH IY
OPPOSED,AH P OW Z D
DEEMED,D IY M D
SCORING,S K AO R IH NG
PANTIES,P AE N T IY Z
LIVERPOOL,L IH V ER P UW L
SISTERS,S IH S T ER Z
CRITICS,K R IH T IH K S
CONNECTIVITY,K AH N EH K T IH V IH T IY
SPOTS,S P AA T S
ALGORITHMS,AE L G ER IH DH AH M Z
HACKER,HH AE K ER
MADRID,M AH D R IH D
SIMILARLY,S IH M AH L ER L IY
MARGIN,M AA R JH AH N
COIN,K OY N
SOLELY,S OW AH L IY
FAKE,F EY K
SALON,S AH L AA N
NORMAN,N AO R M AH N
EXCLUDING,IH K S K L UW D IH NG
TURBO,T ER B OW
VOTERS,V OW T ER Z
CURE,K Y UH R
MADONNA,M AH D AA N AH
COMMANDER,K AH M AE N D ER
ARCH,AA R CH
NI,N IY
MURPHY,M ER F IY
THINKS,TH IH NG K S
SUGGESTION,S AH JH EH S CH AH N
SOLDIER,S OW L JH ER
PHILLIPS,F IH L IH P S
AIMED,EY M D
HARM,HH AA R M
INTERVAL,IH N T ER V AH L
MIRRORS,M IH R ER Z
SPOTLIGHT,S P AA T L AY T
TRICKS,T R IH K S
BRUSH,B R AH SH
INVESTIGATE,IH N V EH S T AH G EY T
THY,DH AY
PANELS,P AE N AH L Z
ASSAULT,AH S AO L T
CONNECTING,K AH N EH K T IH NG
SPARE,S P EH R
LOGISTICS,L AH JH IH S T IH K S
DEER,D IH R
KODAK,K OW D AE K
TONGUE,T AH NG
BOWLING,B OW L IH NG
DANISH,D EY N IH SH
PAL,P AE L
MONKEY,M AH NG K IY
PROPORTION,P R AH P AO R SH AH N
SKIRT,S K ER T
FLORENCE,F L AO R AH N S
INVEST,IH N V EH S T
HONEY,HH AH N IY
UM,AH M
DRAWINGS,D R AO IH NG Z
SCENARIO,S IH N EH R IY OW
LOVERS,L AH V ER Z
ATOMIC,AH T AA M IH K
SYMPOSIUM,S IH M P OW Z IY AH M
GAUGE,G EY JH
JUNCTION,JH AH NG K SH AH N
PROTECTING,P R AH T EH K T IH NG
FACED,F EY S T
MAT,M AE T
RACHEL,R EY CH AH L
SOLVING,S AA L V IH NG
WEEKENDS,W IY K EH N D Z
OVEN,AH V AH N
TED,T EH D
INTENSIVE,IH N T EH N S IH V
CHAINS,CH EY N Z
KINGSTON,K IH NG S T AH N
SIXTH,S IH K S TH
ENGAGE,IH N G EY JH
DEVIANT,D IY V IY AH N T
NOON,N UW N
SWITCHING,S W IH CH IH NG
QUOTED,K W OW T IH D
ADAPTERS,AH D AE P T ER Z
CORRESPONDENCE,K AO R AH S P AA N D AH N S
FARMS,F AA R M Z
SUPERVISION,S UW P ER V IH ZH AH N
CHEAT,CH IY T
BRONZE,B R AA N Z
SANDY,S AE N D IY
SEPARATION,S EH P ER EY SH AH N
TESTIMONY,T EH S T IH M OW N IY
CELEBRITIES,S AH L EH B R IH T IY Z
MACRO,M AE K R OW
SENDER,S EH N D ER
MANDATORY,M AE N D AH T AO R IY
CRUCIAL,K R UW SH AH L
SYNDICATION,S IH N D IH K EY SH AH N
GYM,JH IH M
CELEBRATION,S EH L AH B R EY SH AH N
ADJACENT,AH JH EY S AH N T
FILTERING,F IH L T ER IH NG
TUITION,T Y UW IH SH AH N
SPOUSE,S P AW S
EXOTIC,IH G Z AA T IH K
VIEWER,V Y UW ER
THREATS,TH R EH T S
PUZZLES,P AH Z AH L Z
REACHING,R IY CH IH NG
RECEPTOR,R IY S EH P T ER
PISS,P IH S
LAUGH,L AE F
JOEL,JH OW AH L
SURGICAL,S ER JH IH K AH L
DESTROY,D IH S T R OY
CITATION,S AY T EY SH AH N
PITCH,P IH CH
AUTOS,AO T OW Z
YO,Y OW
PREMISES,P R EH M AH S AH Z
PERRY,P EH R IY
PROVED,P R UW V D
OFFENSIVE,AH F EH N S IH V
IMPERIAL,IH M P IH R IY AH L
DOZEN,D AH Z AH N
BENJAMIN,B EH N JH AH M AH N
DEPLOYMENT,D IH P L OY M AH N T
TEETH,T IY TH
CLOTH,K L AO TH
STUDYING,S T AH D IY IH NG
COLLEAGUES,K AA L IY G Z
STAMP,S T AE M P
LOTUS,L OW T AH S
SALMON,S AE M AH N
OLYMPUS,OW L IH M P AH S
CARGO,K AA R G OW
TAN,T AE N
SALEM,S EY L AH M
MATE,M EY T
STARTER,S T AA R T ER
LIKES,L AY K S
BUTTER,B AH T ER
PEPPER,P EH P ER
WEAPON,W EH P AH N
BURDEN,B ER D AH N
CHEF,SH EH F
TAPES,T EY P S
ZONES,Z OW N Z
ISLE,AY L
STYLISH,S T AY L IH SH
SLIM,S L IH M
MAPLE,M EY P AH L
LUKE,L UW K
OFFSHORE,AO F SH AO R
GOVERNING,G AH V ER N IH NG
RETAILERS,R IY T EY L ER Z
DEPOT,D IY P OW
KENNETH,K EH N IH TH
COMP,K AA M P
ALT,AA L T
PIE,P AY
BLEND,B L EH N D
HARRISON,HH EH R IH S AH N
LS,EH L EH S
JULIE,JH UW L IY
OCCASIONALLY,AO K EY ZH AH N AH L IY
ATTENDING,AH T EH N D IH NG
EMISSION,IH M IH SH AH N
PETE,P IY T
SPEC,S P EH K
FINEST,F AY N AH S T
REALTY,R IY AH L T IY
PENN,P EH N
APPARENT,AH P EH R AH N T
INSTRUCTIONAL,IH N S T R AH K SH AH N AH L
AUTUMN,AO T AH M
PROBE,P R OW B
MIDI,M IY D IY
PERMISSIONS,P ER M IH SH AH N Z
BIOTECHNOLOGY,B AY OW T EH K N AA L AH JH IY
TOILET,T OY L AH T
RANKED,R AE NG K T
JACKETS,JH AE K IH T S
PACKED,P AE K T
OUTREACH,AW T R IY CH
HELEN,HH EH L AH N
MOUNTING,M AW N T IH NG
RECOVER,R IH K AH V ER
TIED,T AY D
LOPEZ,L OW P EH Z
BALANCED,B AE L AH N S T
PRESCRIBED,P R IY S K R AY B D
TIMELY,T AY M L IY
TALKED,T AO K T
DEBUG,D IY B AH G
DELAYED,D IH L EY D
CHUCK,CH AH K
REPRODUCED,R IY P R AH D UW S T
HON,HH AA N
DALE,D EY L
EXPLICIT,IH K S P L IH S AH T
CALCULATION,K AE L K Y AH L EY SH AH N
VILLAS,V IH L AH Z
CONSOLIDATED,K AH N S AA L AH D EY T AH D
BOOB,B UW B
EXCLUDE,IH K S K L UW D
PEEING,P IY IH NG
OCCASIONS,AO K EY ZH AH N Z
BROOKS,B R UH K S
EQUATIONS,IH K W EY ZH AH N Z
NEWTON,N UW T AH N
OILS,OY L Z
SEPT,S EH P T
EXCEPTIONAL,IH K S EH P SH AH N AH L
ANXIETY,AE NG Z AY AH T IY
BINGO,B IH NG G OW
WHILST,W AY L S T
SPATIAL,S P EY SH AH L
RESPONDENTS,R IH S P AA N D AH N T S
UNTO,AH N T UW
CERAMIC,S ER AE M IH K
PROMPT,P R AA M P T
PRECIOUS,P R EH SH AH S
MINDS,M AY N D Z
ANNUALLY,AE N Y UW AH L IY
CONSIDERATIONS,K AH N S IH D ER EY SH AH N Z
SCANNERS,S K AE N ER Z
ATM,EY T IY EH M
PAYS,P EY Z
COX,K AA K S
FINGERS,F IH NG G ER Z
SUNNY,S AH N IY
DELIVERS,D IH L IH V ER Z
QUEENSLAND,K W IY N Z L AE N D
NECKLACE,N EH K L AH S
MUSICIANS,M Y UW Z IH SH AH N Z
LEEDS,L IY D Z
UNAVAILABLE,AH N AH V EY L AH B AH L
CEDAR,S IY D ER
ARRANGED,ER EY N JH D
LANG,L AE NG
THEATERS,TH IY AH T ER Z
ADVOCACY,AE D V AH K AH S IY
RALEIGH,R AO L IY
STUD,S T AH D
FOLD,F OW L D
DESIGNING,D IH Z AY N IH NG
QUALIFY,K W AA L AH F AY
FINGERING,F IH NG G ER IH NG
BLAIR,B L EH R
HOPES,HH OW P S
ASSESSMENTS,AH S EH S M AH N T S
MASON,M EY S AH N
DIAGRAM,D AY AH G R AE M
BURNS,B ER N Z
PUMPS,P AH M P S
SLUT,S L AH T
EJACULATION,IY JH AE K Y UW L EY SH AH N
FOOTWEAR,F UH T W EH R
VIC,V IH K
BEIJING,B EY ZH IH NG
PEOPLES,P IY P AH L Z
VICTOR,V IH K T ER
MARIO,M AA R IY OW
ATTACH,AH T AE CH
LICENSES,L AY S AH N S IH Z
REMOVING,R IY M UW V IH NG
BRUNSWICK,B R AH N Z W IH K
SPIDER,S P AY D ER
PAIRS,P EH R Z
SENSITIVITY,S EH N S IH T IH V IH T IY
TRAILS,T R EY L Z
PRESERVATION,P R EH Z ER V EY SH AH N
HUDSON,HH AH D S AH N
CALGARY,K AE L G ER IY
DIVINE,D IH V AY N
STREAMING,S T R IY M IH NG
APPROVE,AH P R UW V
CHOSE,CH OW Z
INTENSITY,IH N T EH N S IH T IY
TECHNOLOGICAL,T EH K N AH L AA JH IH K AH L
ABORTION,AH B AO R SH AH N
DIALOG,D AY AH L AO G
VENUES,V EH N UW Z
BLAST,B L AE S T
WELLNESS,W EH L N AH S
CALCIUM,K AE L S IY AH M
NEWPORT,N UW P AO R T
ADDRESSING,AE D R EH S IH NG
POLE,P OW L
INDIANS,IH N D IY AH N Z
SHIELD,SH IY L D
HARVEST,HH AA R V AH S T
